X,Y,OBJECTID,COUNTY,UNIQUE_ID,MONUMENT_NAME,RANGE,STATE_PLANE_ZONE,EASTING,NORTHING,LONGITUDE,LATITUDE
740660.5914,449360.2696,217,BREVARD,BE R-158,R-158,R,East_Zone,808271.75,1335516.43,-80.52860675,28.00692769
740777.8083,449101.6657,218,BREVARD,BE R-159,R-159,R,East_Zone,808636.35,1334660.76,-80.52748711,28.0045703
732347.4178,489637.4707,219,BREVARD,BE R-015,R-015,R,East_Zone,784164.49,1467997.28,-80.60196929,28.3715448
732311.2468,489328.3447,220,BREVARD,BE R-016,R-016,R,East_Zone,784020.95,1466988.41,-80.60242599,28.36877134
740922.7737,448789.0941,221,BREVARD,BE R-160,R-160,R,East_Zone,809087.84,1333626.26,-80.5261004,28.0017201
741034.148,448562.9415,222,BREVARD,BE R-161,R-161,R,East_Zone,809435.83,1332877.26,-80.52503105,27.99965626
741121.3359,448380.659,223,BREVARD,BE R-162,R-162,R,East_Zone,809707.83,1332273.76,-80.52419546,27.99799342
741303.1568,448054.0102,224,BREVARD,BE R-163,R-163,R,East_Zone,810279.33,1331190.26,-80.52243764,27.99500712
741420.3782,447844.0409,225,BREVARD,BE R-164,R-164,R,East_Zone,810647.83,1330493.76,-80.52130423,27.99308744
741606.1893,447583.0417,226,BREVARD,BE R-165,R-165,R,East_Zone,811237.69,1329624.8,-80.51948707,27.99069099
741715.8221,447242.5591,227,BREVARD,BE R-166,R-166,R,East_Zone,811570.82,1328501.76,-80.51846857,27.98759847
741880.1711,447002.9682,228,BREVARD,BE R-167,R-167,R,East_Zone,812091.85,1327704.57,-80.51686394,27.98540014
742038.0961,446669.5674,229,BREVARD,BE R-168,R-168,R,East_Zone,812584.27,1326600.87,-80.51535178,27.98235905
742084.7495,446421.7965,230,BREVARD,BE R-169,R-169,R,East_Zone,812717.81,1325786.26,-80.51494806,27.98011701
742239.4847,446151.7809,231,BREVARD,BE R-170,R-170,R,East_Zone,813204.81,1324890.26,-80.51345026,27.97764724
742363.7232,445897.2191,232,BREVARD,BE R-171,R-171,R,East_Zone,813592.81,1324047.26,-80.51225859,27.97532431
734310.1839,512988.1891,233,BREVARD,BE V-393,V-393,V,East_Zone,792476.89,1544268.01,-80.57528279,28.58123576
734401.138,512696.6906,234,BREVARD,BE V-394,V-394,V,East_Zone,792752.58,1543306.71,-80.57443446,28.57858923
734492.0619,512405.1881,235,BREVARD,BE V-395,V-395,V,East_Zone,793028.17,1542345.4,-80.57358647,28.57594266
734582.985,512113.716,236,BREVARD,BE V-396,V-396,V,East_Zone,793303.76,1541384.19,-80.57273853,28.57329636
734673.9392,511822.2171,237,BREVARD,BE V-397,V-397,V,East_Zone,793579.45,1540422.89,-80.57189032,28.57064981
734764.8622,511530.7447,238,BREVARD,BE V-398,V-398,V,East_Zone,793855.04,1539461.68,-80.57104246,28.56800351
734855.786,511239.2448,239,BREVARD,BE V-399,V-399,V,East_Zone,794130.63,1538500.38,-80.57019464,28.56535694
734946.7402,510947.7423,240,BREVARD,BE V-400,V-400,V,East_Zone,794406.32,1537539.07,-80.56934656,28.56271035
735006.8197,510648.3152,241,BREVARD,BE V-401,V-401,V,East_Zone,794579.91,1536554.27,-80.56881683,28.56000015
735066.9299,510348.8856,242,BREVARD,BE V-402,V-402,V,East_Zone,794753.6,1535569.46,-80.56828681,28.55728993
735127.0094,510049.4582,243,BREVARD,BE V-403,V-403,V,East_Zone,794927.19,1534584.66,-80.56775714,28.55457972
735187.1196,509750.0284,244,BREVARD,BE V-404,V-404,V,East_Zone,795100.88,1533599.85,-80.56722718,28.55186949
735247.1993,509450.6006,245,BREVARD,BE V-405,V-405,V,East_Zone,795274.47,1532615.05,-80.56669755,28.54915929
735307.3095,509151.1704,246,BREVARD,BE V-406,V-406,V,East_Zone,795448.16,1531630.24,-80.56616764,28.54644905
735367.3893,508851.7393,247,BREVARD,BE V-407,V-407,V,East_Zone,795621.75,1530645.43,-80.56563807,28.54373881
735427.4994,508552.3118,248,BREVARD,BE V-408,V-408,V,East_Zone,795795.44,1529660.63,-80.56510822,28.54102859
735487.5794,508252.8804,249,BREVARD,BE V-409,V-409,V,East_Zone,795969.03,1528675.82,-80.5645787,28.53831835
735547.6896,507953.4527,250,BREVARD,BE V-410,V-410,V,East_Zone,796142.72,1527691.02,-80.56404889,28.53560813
735653.6717,507667.1094,251,BREVARD,BE V-411,V-411,V,East_Zone,796468.21,1526745.41,-80.56304592,28.53300416
735759.6834,507380.8002,252,BREVARD,BE V-412,V-412,V,East_Zone,796793.8,1525799.91,-80.56204268,28.5304005
735865.6951,507094.4879,253,BREVARD,BE V-413,V-413,V,East_Zone,797119.39,1524854.4,-80.56103949,28.5277968
735971.6763,506808.1746,254,BREVARD,BE V-414,V-414,V,East_Zone,797444.88,1523908.89,-80.56003666,28.52519309
736077.6879,506521.8651,255,BREVARD,BE V-415,V-415,V,East_Zone,797770.47,1522963.39,-80.55903356,28.5225894
736183.7002,506235.5219,256,BREVARD,BE V-416,V-416,V,East_Zone,798096.06,1522017.78,-80.55803052,28.51998539
736289.6782,505949.2112,257,BREVARD,BE V-417,V-417,V,East_Zone,798421.54,1521072.28,-80.55702786,28.51738169
736420.1454,505673.2675,258,BREVARD,BE V-418,V-418,V,East_Zone,798828.33,1520158.77,-80.55577171,28.51486513
736550.5829,505397.2923,259,BREVARD,BE V-419,V-419,V,East_Zone,799235.02,1519245.16,-80.55451592,28.51234829
736681.0195,505121.3505,260,BREVARD,BE V-420,V-420,V,East_Zone,799641.71,1518331.66,-80.55326019,28.50983173
736811.4872,504845.3759,261,BREVARD,BE V-421,V-421,V,East_Zone,800048.5,1517418.05,-80.55200422,28.50731486
736941.9237,504569.434,262,BREVARD,BE V-422,V-422,V,East_Zone,800455.19,1516504.55,-80.55074861,28.50479828
737072.3913,504293.4591,263,BREVARD,BE V-423,V-423,V,East_Zone,800861.98,1515590.94,-80.54949275,28.50228139
737202.8276,504017.5169,264,BREVARD,BE V-424,V-424,V,East_Zone,801268.67,1514677.44,-80.54823725,28.49976479
737333.267,503741.5747,265,BREVARD,BE V-425,V-425,V,East_Zone,801675.37,1513763.94,-80.54698179,28.49724818
737463.7374,503465.6027,266,BREVARD,BE V-426,V-426,V,East_Zone,802082.17,1512850.34,-80.54572607,28.49473128
737594.1766,503189.6602,267,BREVARD,BE V-427,V-427,V,East_Zone,802488.87,1511936.84,-80.54447073,28.49221464
737724.6165,502913.6872,268,BREVARD,BE V-428,V-428,V,East_Zone,802895.57,1511023.24,-80.54321544,28.48969771
737855.086,502637.7452,269,BREVARD,BE V-429,V-429,V,East_Zone,803302.37,1510109.74,-80.5419599,28.48718105
737985.5257,502361.772,270,BREVARD,BE V-430,V-430,V,East_Zone,803709.07,1509196.14,-80.54070473,28.48466411
738115.9647,502085.8291,271,BREVARD,BE V-431,V-431,V,East_Zone,804115.77,1508282.64,-80.53944962,28.48214742
738246.4378,501809.8564,272,BREVARD,BE V-432,V-432,V,East_Zone,804522.58,1507369.04,-80.53819423,28.47963045
738376.8767,501533.9133,273,BREVARD,BE V-433,V-433,V,East_Zone,804929.28,1506455.54,-80.53693924,28.47711374
738507.3466,501257.9404,274,BREVARD,BE V-434,V-434,V,East_Zone,805336.08,1505541.94,-80.53568399,28.47459674
738637.7854,500981.9971,275,BREVARD,BE V-435,V-435,V,East_Zone,805742.78,1504628.44,-80.53442912,28.47208001
738768.2241,500706.0537,276,BREVARD,BE V-436,V-436,V,East_Zone,806149.48,1503714.94,-80.5331743,28.46956327
738898.694,500430.0804,277,BREVARD,BE V-437,V-437,V,East_Zone,806556.28,1502801.34,-80.53191923,28.46704624
739029.1326,500154.1369,278,BREVARD,BE V-438,V-438,V,East_Zone,806962.98,1501887.84,-80.53066453,28.46452947
739159.5719,499878.1626,279,BREVARD,BE V-439,V-439,V,East_Zone,807369.68,1500974.24,-80.52940989,28.46201242
739290.0439,499602.2197,280,BREVARD,BE V-440,V-440,V,East_Zone,807776.49,1500060.74,-80.52815497,28.45949563
739420.4831,499326.2452,281,BREVARD,BE V-441,V-441,V,East_Zone,808183.19,1499147.14,-80.52690045,28.45697855
739148.0146,499190.5319,282,BREVARD,BE V-442,V-442,V,East_Zone,807276.89,1498724.55,-80.52972606,28.45582607
738875.5492,499054.8151,283,BREVARD,BE V-443,V-443,V,East_Zone,806370.6,1498301.95,-80.53255158,28.45467351
738603.081,498919.0981,284,BREVARD,BE V-444,V-444,V,East_Zone,805464.3,1497879.35,-80.53537708,28.45352089
738330.6126,498783.3838,285,BREVARD,BE V-445,V-445,V,East_Zone,804558,1497456.76,-80.53820251,28.45236823
738058.1481,498647.6357,286,BREVARD,BE V-446,V-446,V,East_Zone,803651.71,1497034.06,-80.54102785,28.45121522
737785.68,498511.9177,287,BREVARD,BE V-447,V-447,V,East_Zone,802745.41,1496611.46,-80.54385316,28.45006242
737513.215,498376.2025,288,BREVARD,BE V-448,V-448,V,East_Zone,801839.12,1496188.87,-80.54667838,28.44890958
737240.7165,498240.4833,289,BREVARD,BE V-449,V-449,V,East_Zone,800932.72,1495766.27,-80.54950389,28.44775666
736968.2486,498104.7645,290,BREVARD,BE V-450,V-450,V,East_Zone,800026.42,1495343.67,-80.55232902,28.44660369
736695.7845,497969.018,291,BREVARD,BE V-451,V-451,V,East_Zone,799120.13,1494920.98,-80.55515406,28.4454504
736423.3167,497833.2986,292,BREVARD,BE V-452,V-452,V,East_Zone,798213.83,1494498.38,-80.55797906,28.4442973
736150.8489,497697.5789,293,BREVARD,BE V-453,V-453,V,East_Zone,797307.53,1494075.78,-80.56080401,28.44314414
735878.3842,497561.862,294,BREVARD,BE V-454,V-454,V,East_Zone,796401.24,1493653.19,-80.56362887,28.44199095
735657.3711,497352.0439,295,BREVARD,BE V-455,V-455,V,East_Zone,795658.14,1492983.99,-80.56594865,28.44015782
735436.327,497142.2552,296,BREVARD,BE V-456,V-456,V,East_Zone,794914.94,1492314.89,-80.56826866,28.43832493
735215.3165,496932.4701,297,BREVARD,BE V-457,V-457,V,East_Zone,794171.85,1491645.8,-80.57058825,28.43649203
734994.2727,496722.6809,298,BREVARD,BE V-458,V-458,V,East_Zone,793428.65,1490976.7,-80.5729081,28.43465905
734773.2602,496512.8647,299,BREVARD,BE V-459,V-459,V,East_Zone,792685.55,1490307.51,-80.57522756,28.43282579
734627.6334,496244.7427,300,BREVARD,BE V-460,V-460,V,East_Zone,792185.56,1489441.51,-80.57679269,28.43044884
734482.0039,495976.6205,301,BREVARD,BE V-461,V-461,V,East_Zone,791685.56,1488575.51,-80.57835779,28.42807187
734336.3753,495708.4704,302,BREVARD,BE V-462,V-462,V,East_Zone,791185.56,1487709.42,-80.57992282,28.42569464
734190.7461,495440.3477,303,BREVARD,BE V-463,V-463,V,East_Zone,790685.56,1486843.42,-80.58148778,28.42331763
734045.1172,495172.2246,304,BREVARD,BE V-464,V-464,V,East_Zone,790185.56,1485977.42,-80.58305267,28.42094061
733899.4913,494904.1045,305,BREVARD,BE V-465,V-465,V,East_Zone,789685.57,1485111.43,-80.58461745,28.41856359
733753.8635,494635.9504,306,BREVARD,BE V-466,V-466,V,East_Zone,789185.57,1484245.33,-80.5861822,28.41618625
733608.2351,494367.8266,307,BREVARD,BE V-467,V-467,V,East_Zone,788685.57,1483379.33,-80.58774688,28.41380917
623940.9288,224145.7242,308,COLLIER,CO R-126,R-126,R,East_Zone,406756.9,607602.5,-81.75936056,26.00326676
623978.1716,223885.941,309,COLLIER,CO R-127,R-127,R,East_Zone,406858.8,606748.9,-81.75903524,26.00092003
732002.8803,481153.2683,310,BREVARD,BE R-044,R-044,R,East_Zone,782355.17,1440256.8,-80.60787576,28.29526402
732036.0522,480847.2378,311,BREVARD,BE R-045,R-045,R,East_Zone,782439.77,1439252.57,-80.60762301,28.29250123
731991.0841,480553.0673,312,BREVARD,BE R-046,R-046,R,East_Zone,782268.5,1438293.36,-80.60816486,28.28986454
732032.972,480250.2208,313,BREVARD,BE R-047,R-047,R,East_Zone,782382,1437298.86,-80.60782221,28.28712825
732067.614,479963.8506,314,BREVARD,BE R-048,R-048,R,East_Zone,782473,1436358.86,-80.60754894,28.28454205
732143.4025,479656.1431,315,BREVARD,BE R-049,R-049,R,East_Zone,782697.53,1435345.76,-80.60686154,28.28175361
732940.0201,492506.4695,316,BREVARD,BE R-005,R-005,R,East_Zone,786340.98,1477340.25,-80.59510367,28.39722144
732184.7168,479301.3706,317,BREVARD,BE R-050,R-050,R,East_Zone,782805,1434181.36,-80.6065394,28.27855007
732159.5769,479083.6752,318,BREVARD,BE R-051,R-051,R,East_Zone,782705,1433470.87,-80.60685727,28.27659682
732177.3314,478791.0896,319,BREVARD,BE R-052,R-052,R,East_Zone,782740,1432511.87,-80.60675822,28.27395887
732202.2134,478543.2862,320,BREVARD,BE R-053,R-053,R,East_Zone,782802,1431698.87,-80.60657381,28.27172223
732247.8695,478241.9054,321,BREVARD,BE R-054,R-054,R,East_Zone,782928,1430708.87,-80.60619238,28.26899819
732329.7115,477953.9296,322,BREVARD,BE R-055,R-055,R,East_Zone,783174,1429759.87,-80.60543777,28.26638584
732362.2358,477648.4108,323,BREVARD,BE R-056,R-056,R,East_Zone,783256.51,1428757.37,-80.60519161,28.26362781
732403.1284,477392.0859,324,BREVARD,BE R-057,R-057,R,East_Zone,783370.45,1427915.21,-80.6048462,28.2613105
732447.9562,477094.2503,325,BREVARD,BE R-058,R-058,R,East_Zone,783494.01,1426936.88,-80.6044723,28.25861857
732510.9267,476800.3166,326,BREVARD,BE R-059,R-059,R,East_Zone,783677.51,1425969.88,-80.60391213,28.25595727
732560.7921,476494.7598,327,BREVARD,BE R-060,R-060,R,East_Zone,783817.01,1424965.88,-80.60348902,28.25319459
732607.6425,476194.324,328,BREVARD,BE R-061,R-061,R,East_Zone,783947.01,1423978.88,-80.60309527,28.25047876
732659.3659,475893.7007,329,BREVARD,BE R-062,R-062,R,East_Zone,784093.01,1422990.88,-80.60265186,28.24776002
732712.7402,475600.145,330,BREVARD,BE R-063,R-063,R,East_Zone,784245,1422025.88,-80.60218962,28.24510449
732757.9315,475304.6429,331,BREVARD,BE R-064,R-064,R,East_Zone,784369.94,1421055.16,-80.60181148,28.24243347
732807.6675,475008.3008,332,BREVARD,BE R-065,R-065,R,East_Zone,784509.75,1420081.33,-80.60138721,28.23975376
732854.7438,474707.7294,333,BREVARD,BE R-066,R-066,R,East_Zone,784640.48,1419093.87,-80.6009913,28.23703664
732900.5163,474445.3073,334,BREVARD,BE R-067,R-067,R,East_Zone,784769.97,1418231.37,-80.60059798,28.23466323
732920.6376,474155.5276,335,BREVARD,BE R-068,R-068,R,East_Zone,784812.97,1417281.37,-80.60047417,28.23204993
733001.7724,473852.5986,336,BREVARD,BE R-069,R-069,R,East_Zone,785055.45,1416283.49,-80.59973137,28.22930314
732866.4204,492218.2502,337,BREVARD,BE R-006,R-006,R,East_Zone,786076.1,1476402.77,-80.59593732,28.39464548
733035.5365,473572.3588,338,BREVARD,BE R-070,R-070,R,East_Zone,785144.05,1415363.63,-80.59946567,28.22677232
733040.9141,473263.7693,339,BREVARD,BE R-071,R-071,R,East_Zone,785137.09,1414353.24,-80.59949766,28.22399338
733123.2548,472998.1305,340,BREVARD,BE R-072,R-072,R,East_Zone,785386.51,1413477.31,-80.59873214,28.22158192
733177.5575,472692.4298,341,BREVARD,BE R-073,R-073,R,East_Zone,785540.58,1412472.49,-80.59826406,28.21881683
733241.4952,472430.4845,342,BREVARD,BE R-074,R-074,R,East_Zone,785729.81,1411610.11,-80.59768536,28.21644319
733232.6905,472124.1905,343,BREVARD,BE R-075,R-075,R,East_Zone,785676.42,1410608.36,-80.59786146,28.21368843
733290.1403,471794.5255,344,BREVARD,BE R-076,R-076,R,East_Zone,785838.92,1409524.86,-80.59736807,28.21070685
733321.6109,471563.5324,345,BREVARD,BE R-077,R-077,R,East_Zone,785923.912,1408766.36,-80.59711201,28.20861987
733373.1639,471263.6677,346,BREVARD,BE R-078,R-078,R,East_Zone,786069.41,1407780.86,-80.59667044,28.20590798
733477.0949,470967.6066,347,BREVARD,BE R-079,R-079,R,East_Zone,786387.36,1406803.65,-80.59569339,28.20321732
732776.7538,491937.1178,348,BREVARD,BE R-007,R-007,R,East_Zone,785758.98,1475489.76,-80.59693315,28.39213729
732710.7466,491666.7974,349,BREVARD,BE R-008,R-008,R,East_Zone,785520.48,1474610.26,-80.59768406,28.38972054
733525.2739,470660.3726,350,BREVARD,BE R-080,R-080,R,East_Zone,786521.18,1405794.3,-80.59528837,28.20043994
733527.9088,470390.3215,351,BREVARD,BE R-081,R-081,R,East_Zone,786508.28,1404910.26,-80.59533758,28.19800856
733586.4455,470098.5975,352,BREVARD,BE R-082,R-082,R,East_Zone,786677.38,1403950.85,-80.59482255,28.1953682
733641.5229,469810.1231,353,BREVARD,BE R-083,R-083,R,East_Zone,786835.37,1403002.35,-80.59434192,28.19275796
733711.9856,469514.6888,354,BREVARD,BE R-084,R-084,R,East_Zone,787043.37,1402029.85,-80.59370632,28.19008124
733763.5325,469296.4044,355,BREVARD,BE R-085,R-085,R,East_Zone,787195.36,1401311.35,-80.59324197,28.18810365
733884.3145,469013.0806,356,BREVARD,BE R-086,R-086,R,East_Zone,787569.71,1400374.49,-80.59208967,28.18552341
733953.5771,468757.7843,357,BREVARD,BE R-087,R-087,R,East_Zone,787776.97,1399533.45,-80.59145508,28.18320826
733981.4598,468409.9512,358,BREVARD,BE R-088,R-088,R,East_Zone,787840.84,1398392.84,-80.59126875,28.18007048
734051.0399,468144.5915,359,BREVARD,BE R-089,R-089,R,East_Zone,788048.34,1397518.84,-80.59063381,28.17766467
732682.7317,491379.3741,360,BREVARD,BE R-009,R-009,R,East_Zone,785405.48,1473671.77,-80.59805147,28.38714041
734089.7932,467958.2317,361,BREVARD,BE R-090,R-090,R,East_Zone,788160.83,1396905.84,-80.59029107,28.1759776
734165.6775,467696.3859,362,BREVARD,BE R-091,R-091,R,East_Zone,788389.33,1396042.84,-80.58959088,28.17360184
734233.7194,467431.6,363,BREVARD,BE R-092,R-092,R,East_Zone,788591.82,1395170.84,-80.58897155,28.17120157
734309.5075,467136.1417,364,BREVARD,BE R-093,R-093,R,East_Zone,788817.32,1394197.84,-80.58828189,28.16852328
734380.8871,466840.4236,365,BREVARD,BE R-094,R-094,R,East_Zone,789028.31,1393224.34,-80.5876373,28.16584375
734435.9462,466609.0855,366,BREVARD,BE R-095,R-095,R,East_Zone,789190.8,1392462.84,-80.58714103,28.16374776
734505.2301,466330.8824,367,BREVARD,BE R-096,R-096,R,East_Zone,789396.3,1391546.83,-80.58651293,28.1612264
734576.7024,466056.4019,368,BREVARD,BE R-097,R-097,R,East_Zone,789609.29,1390642.83,-80.58586149,28.158738
734649.9283,465759.9646,369,BREVARD,BE R-098,R-098,R,East_Zone,789826.29,1389666.83,-80.58519839,28.15605152
734776.0888,465491.8405,370,BREVARD,BE R-099,R-099,R,East_Zone,790219.53,1388779.29,-80.58398747,28.15360668
732635.63,491101.1094,371,BREVARD,BE R-010,R-010,R,East_Zone,785228.48,1472764.77,-80.59861134,28.38464745
733025.7939,492784.4029,372,BREVARD,BE R-004,R-004,R,East_Zone,786645.05,1478243.1,-80.59414844,28.39970178
718194.2651,535877.1211,373,BREVARD,BE V-301,V-301,V,East_Zone,741338.79,1620464.32,-80.73408883,28.79120219
718357.2381,535619.1844,374,BREVARD,BE V-302,V-302,V,East_Zone,741853.79,1619607.11,-80.73248701,28.78884149
718520.2407,535361.2757,375,BREVARD,BE V-303,V-303,V,East_Zone,742368.89,1618749.99,-80.73088495,28.78648101
718683.2133,535103.3387,376,BREVARD,BE V-304,V-304,V,East_Zone,742883.89,1617892.78,-80.72928328,28.78412026
718846.2162,534845.4022,377,BREVARD,BE V-305,V-305,V,East_Zone,743398.99,1617035.57,-80.72768136,28.7817595
719009.1877,534587.4922,378,BREVARD,BE V-306,V-306,V,East_Zone,743913.99,1616178.45,-80.72607982,28.77939896
719172.1599,534329.5544,379,BREVARD,BE V-307,V-307,V,East_Zone,744428.99,1615321.24,-80.72447836,28.77703815
719335.1621,534071.6172,380,BREVARD,BE V-308,V-308,V,East_Zone,744944.09,1614464.03,-80.72287666,28.77467733
719498.1332,533813.7097,381,BREVARD,BE V-309,V-309,V,East_Zone,745459.09,1613606.92,-80.72127534,28.77231676
719661.1017,533555.7682,382,BREVARD,BE V-310,V-310,V,East_Zone,745974.08,1612749.7,-80.71967413,28.76995588
719824.1035,533297.8304,383,BREVARD,BE V-311,V-311,V,East_Zone,746489.18,1611892.49,-80.71807264,28.76759499
719987.0739,533039.9221,384,BREVARD,BE V-312,V-312,V,East_Zone,747004.18,1611035.38,-80.71647154,28.76523437
720150.0754,532781.9807,385,BREVARD,BE V-313,V-313,V,East_Zone,747519.28,1610178.16,-80.71487019,28.76287342
720313.0462,532524.0416,386,BREVARD,BE V-314,V-314,V,East_Zone,748034.28,1609320.95,-80.71326924,28.76051248
720476.0162,532266.1326,387,BREVARD,BE V-315,V-315,V,East_Zone,748549.28,1608463.84,-80.71166835,28.7581518
720639.0171,532008.1908,388,BREVARD,BE V-316,V-316,V,East_Zone,749064.38,1607606.62,-80.71006722,28.75579079
619026.8193,238423.6602,389,COLLIER,CO R-074,R-074,R,East_Zone,391736.2,654741.2,-81.8059767,26.13270122
619078.818,238188.1906,390,COLLIER,CO R-075,R-075,R,East_Zone,391888.5,653966.1,-81.8054979,26.13057148
619090.8782,237944.0966,391,COLLIER,CO R-076,R-076,R,East_Zone,391908.9,653165.9,-81.80542063,26.12837045
619146.9353,237706.923,392,COLLIER,CO R-077,R-077,R,East_Zone,392074.4,652384.9,-81.80490152,26.1262247
619162.3287,237473.5986,393,COLLIER,CO R-078,R-078,R,East_Zone,392106.6,651619.7,-81.80478897,26.12412014
619181.0924,237136.4881,394,COLLIER,CO R-079,R-079,R,East_Zone,392141.7,650514.4,-81.80466117,26.12108
619217.0753,236786.9952,395,COLLIER,CO R-080,R-080,R,East_Zone,392232.4,649367.2,-81.80436316,26.11792554
619256.3436,236460.4257,396,COLLIER,CO R-081,R-081,R,East_Zone,392335.7,648294.8,-81.80402818,26.11497707
619305.4239,236198.1348,397,COLLIER,CO R-082,R-082,R,East_Zone,392476.3,647432.1,-81.8035835,26.11260613
619366.1801,235884.2676,398,COLLIER,CO R-083,R-083,R,East_Zone,392651.2,646399.6,-81.80303114,26.10976863
619384.7912,235591.5915,399,COLLIER,CO R-084,R-084,R,East_Zone,392689.3,645439.8,-81.802897,26.10712882
619486.4267,234727.7053,400,COLLIER,CO R-087,R-087,R,East_Zone,392955.2,642603.1,-81.80203355,26.0993294
619590.1622,234420.0636,401,COLLIER,CO R-088,R-088,R,East_Zone,393271.8,641587.6,-81.80104988,26.09654106
619618.3508,234144.2939,402,COLLIER,CO R-089,R-089,R,East_Zone,393342.7,640682.4,-81.8008169,26.094052
615579.469,257943.1771,403,COLLIER,CO R-009,R-009,R,East_Zone,381947.4,718923.7,-81.83707295,26.30909665
619603.7954,233876.5992,404,COLLIER,CO R-090,R-090,R,East_Zone,393273.8,639807,-81.80101042,26.09164255
619715.6484,233606.1675,405,COLLIER,CO R-091,R-091,R,East_Zone,393620,638912.7,-81.79993893,26.08918813
619786.6903,233329.1982,406,COLLIER,CO R-092,R-092,R,East_Zone,393831.6,638000.2,-81.79927721,26.08668135
619950.7162,233078.9235,407,COLLIER,CO R-093,R-093,R,East_Zone,394350.8,637167.8,-81.79767992,26.08440012
620127.9039,232823.0405,408,COLLIER,CO R-094,R-094,R,East_Zone,394912.8,636316,-81.79595195,26.08206621
620213.0074,232527.0474,409,COLLIER,CO R-095,R-095,R,East_Zone,395169.1,635340.1,-81.79515301,26.07938574
620325.1616,232217.4114,410,COLLIER,CO R-096,R-096,R,East_Zone,395513.2,634317.4,-81.79408577,26.07657799
620435.4202,231933.5363,411,COLLIER,CO R-097,R-097,R,East_Zone,395853.1,633379.2,-81.79303295,26.07400263
620656.6293,231350.9002,412,COLLIER,CO R-099,R-099,R,East_Zone,396534,631454,-81.7909232,26.06871764
625627.9427,218108.7217,413,COLLIER,CO R-133,R-133,R,East_Zone,411823.9,587701.2,-81.74359004,25.94859559
626622.4276,216791.7108,414,COLLIER,CO R-138,R-138,R,East_Zone,414987.3,583310.3,-81.73388886,25.93656462
614833.6768,259984.7498,415,COLLIER,CO R-002,R-002,R,East_Zone,379657.8,725666.7,-81.84419596,26.32760532
617910.2508,245346.0976,416,COLLIER,CO R-050,R-050,R,East_Zone,388612.9,677495.2,-81.81593115,26.1952445
618044.8186,244030.6239,417,COLLIER,CO R-054,R-054,R,East_Zone,388951.4,673177.4,-81.8148163,26.18337202
